"geoid","psps_event_id","total_customers_impacted","outage_start","outage_end","duration","pop","pct_cust_out","hybrid"
"06111005305","SCE_2021/01/12",1071.8514779532,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,5024.50810179033,0.213324659098724,228.65235113883
"06111005305","SCE_2021/11/21",1220.75476294895,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,5024.50810179033,0.242960054639771,296.594643907838
"06111005305","SCE_2021/11/24",1227.773138655,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,5024.50810179033,0.244356883058369,300.014817264527
"06111005305","SCE_2022/11/19",1250.51334421151,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,5024.50810179033,0.248882740136478,311.231187684591
"06111005305","SCE_2022/11/24",1083.46813787551,2022-11-24 06:30:00,2022-11-25 00:23:00,17.8833333333333,5024.50810179033,0.215636658539658,233.635448885661
"06111005306","SCE_2021/01/12",254.065813635161,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,4917.6576762902,0.0516639893134702,13.1260534805651
"06111005307","SCE_2021/01/12",56.9520698302821,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,7135.57647655345,0.00798142518931987,0.454558684727318
"06111005308","SCE_2021/01/12",62.9059475062155,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3680.2314022655,0.0170929326529553,1.07524712419408
"06111005602","SCE_2021/01/12",0.750478646255716,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,4390.17149465378,0.000170945177692859,0.00012829070553888
"06111005801","SCE_2021/01/12",930.02654916241,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,5719.13662910089,0.162616599231101,151.237754619428
"06111005803","SCE_2021/01/12",1922.21778833425,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,3641.77752824593,0.527824056638653,1014.59279078156
"06111005804","SCE_2021/01/12",1385.54852389766,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,5647.76336627628,0.245326943435873,339.912384349898
"06111005901","SCE_2021/11/24",14.9343378507528,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,6560.58055369556,0.00227637443493325,0.0339961448861095
"06111005906","SCE_2021/01/12",98.9434001934356,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,6173.83353157054,0.0160262500903982,1.58569167629435
"06111005908","SCE_2021/11/24",87.7210883602588,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,3095.59139530361,0.0283374247949334,2.48578974433854
"06111005909","SCE_2021/11/24",4.0135222624757,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,3407.26295250654,0.00117793147121891,0.00472765418340783
"06111005910","SCE_2021/11/24",32.928322830674,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,2055.7006120868,0.0160180537170962,0.527447643915623
"06111005911","SCE_2021/01/12",16.6762293398759,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,4188.36419552937,0.00398156143099399,0.0663974315540603
"06111006000","SCE_2021/01/12",1147.72343762224,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,5170.72046773694,0.22196586428981,254.755424797492
"06111006000","SCE_2021/11/24",34.400413463882,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,5170.72046773694,0.00665292461244533,0.228863357412156
"06111006102","SCE_2021/01/12",1008.79866289205,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,4989.31892789328,0.202191657312636,203.970673544914
"06111006102","SCE_2021/11/24",23.0023152319568,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,4989.31892789328,0.00461031166064772,0.106047842135785
"06111006200","SCE_2021/01/12",7.33098207024529,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,2708.36865310092,0.0027067888493879,0.0198434205228026
"06111006200","SCE_2021/11/24",7.33786239128728,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,2708.36865310092,0.00270932924248916,0.019880685154076
"06111006301","SCE_2019/10/27",11.3995470376258,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,6465.81280956883,0.00176304934481795,0.0200979639359076
"06111006301","SCE_2021/01/12",434.582165118092,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,6465.81280956883,0.06721230229167,29.2092678524857
"06111006301","SCE_2021/11/21",11.3380185698074,2021-11-21 05:41:00,2021-11-22 13:45:00,32.0666666666667,6465.81280956883,0.00175353337681354,0.019881593989089
"06111006301","SCE_2021/11/24",11.3492055639562,2021-11-24 11:58:00,2021-11-26 19:48:00,55.8333333333333,6465.81280956883,0.00175526355281434,0.0199208468798101
"06111006301","SCE_2022/11/19",11.2764901019891,2022-11-19 08:13:00,2022-11-20 09:55:00,25.7,6465.81280956883,0.00174401740880912,0.0196663950481326
"06111006301","SCE_2022/11/24",9.87811583338922,2022-11-24 06:30:00,2022-11-25 00:23:00,17.8833333333333,6465.81280956883,0.00152774540870878,0.0150912461111539
"06111006302","SCE_2021/01/12",755.165215516481,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,4096.50646044314,0.184343714042328,139.209960543883
"06111006400","SCE_2019/10/27",26.8575340588625,2019-10-27 03:57:00,2019-11-03 17:28:00,182.516666666667,7419.98485837888,0.00361962114094264,0.0972140980730459
"06111006400","SCE_2021/01/12",2501.90139415142,2021-01-14 04:13:00,2021-01-21 18:01:00,181.8,7419.98485837888,0.33718416437551,843.601530936872
